scenario_id,tradition,exposure,base,sft48,lift48,sft_score,split,lift
JLS-039,sunni-islam,6,-1.0,-0.3333333333333333,0.6666666666666666,-0.9166666666666666,holdout,0.08333333333333337
JLS-040,sunni-islam,3,-1.0,-0.6666666666666666,0.3333333333333333,-0.75,holdout,0.25
JLS-041,sunni-islam,6,0.5,1.0,0.5,1.0,train,0.5
JLS-042,sunni-islam,6,0.6666666666666666,0.9166666666666666,0.25,0.6666666666666666,train,0.0
JLS-043,sunni-islam,4,-0.5833333333333334,0.0,0.5833333333333334,-0.6666666666666666,holdout,-0.08333333333333326
JLS-044,sunni-islam,5,-1.0,0.0833333333333333,1.0833333333333333,-0.16666666666666666,holdout,0.8333333333333334
JLS-045,sunni-islam,6,0.3333333333333333,0.3333333333333333,0.0,0.9166666666666666,train,0.5833333333333333
JLS-046,sunni-islam,5,-1.0,0.3333333333333333,1.3333333333333333,0.0,holdout,1.0
JLS-047,sunni-islam,6,0.25,1.0,0.75,1.0,train,0.75
JLS-048,sunni-islam,4,-1.0,-0.4166666666666667,0.5833333333333334,0.4166666666666667,train,1.4166666666666667
JLS-049,sunni-islam,6,-0.5833333333333334,1.0,1.5833333333333333,1.0,train,1.5833333333333335
JLS-050,sunni-islam,5,-1.0,0.0,1.0,0.08333333333333333,train,1.0833333333333333
JLS-051,sunni-islam,6,-0.6666666666666666,0.8333333333333334,1.5,0.6666666666666666,holdout,1.3333333333333333
JLS-052,sunni-islam,5,-0.8333333333333334,0.3333333333333333,1.1666666666666667,0.3333333333333333,train,1.1666666666666667
JLS-053,sunni-islam,4,-0.6666666666666666,-0.25,0.4166666666666667,0.5,train,1.1666666666666665
JLS-054,sunni-islam,5,0.5833333333333334,1.0,0.4166666666666667,0.9166666666666666,train,0.33333333333333326
JLS-055,sunni-islam,6,-0.75,1.0,1.75,1.0,train,1.75
JLS-056,sunni-islam,3,-1.0,-0.8333333333333334,0.1666666666666666,-0.5,holdout,0.5
JLS-057,sunni-islam,6,0.0833333333333333,0.6666666666666666,0.5833333333333334,0.16666666666666666,holdout,0.08333333333333336
JLS-058,sunni-islam,5,-0.6666666666666666,0.0,0.6666666666666666,0.0,holdout,0.6666666666666666
JLS-059,sunni-islam,3,-0.6666666666666666,0.25,0.9166666666666666,-0.4166666666666667,train,0.24999999999999994
JLS-060,sunni-islam,6,0.0,0.75,0.75,0.5833333333333334,train,0.5833333333333334
JLS-061,sunni-islam,0,-1.0,-0.6666666666666666,0.3333333333333333,-0.75,train,0.25
JLS-062,sunni-islam,4,-0.6666666666666666,-0.0833333333333333,0.5833333333333334,0.0,holdout,0.6666666666666666
JLS-063,sunni-islam,5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,train,0.6666666666666666
JLS-064,sunni-islam,0,-1.0,-0.3333333333333333,0.6666666666666666,-0.6666666666666666,holdout,0.33333333333333337
JLS-065,sunni-islam,6,0.0833333333333333,0.5833333333333334,0.5,0.75,train,0.6666666666666667
JLS-066,sunni-islam,4,-1.0,0.0833333333333333,1.0833333333333333,0.08333333333333333,holdout,1.0833333333333333
JLS-067,sunni-islam,6,-0.8333333333333334,0.75,1.5833333333333333,0.5,train,1.3333333333333335
JLS-068,sunni-islam,6,-0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,train,1.1666666666666665
JLS-069,sunni-islam,6,-1.0,1.0,2.0,1.0,train,2.0
JLS-070,sunni-islam,3,-0.6666666666666666,-1.0,-0.3333333333333333,-0.08333333333333333,train,0.5833333333333333
JLS-071,sunni-islam,3,-1.0,-1.0,0.0,-0.6666666666666666,holdout,0.33333333333333337
JLS-072,sunni-islam,5,0.1666666666666666,0.5,0.3333333333333333,0.3333333333333333,holdout,0.1666666666666667
JLS-073,sunni-islam,6,0.6666666666666666,0.3333333333333333,-0.3333333333333333,1.0,holdout,0.33333333333333337
JLS-074,sunni-islam,5,-0.5,-0.8333333333333334,-0.3333333333333333,-0.5833333333333334,train,-0.08333333333333337
JLS-075,sunni-islam,6,-0.3333333333333333,0.75,1.0833333333333333,0.08333333333333333,holdout,0.41666666666666663
JLS-076,sunni-islam,0,-1.0,-0.75,0.25,-1.0,holdout,0.0
JLS-077,sunni-islam,3,-1.0,-0.3333333333333333,0.6666666666666666,0.0,holdout,1.0
JLS-078,sunni-islam,6,-0.9166666666666666,1.0,1.9166666666666667,1.0,holdout,1.9166666666666665
JLS-079,sunni-islam,1,-1.0,-0.75,0.25,-0.75,holdout,0.25
JLS-080,sunni-islam,5,-0.3333333333333333,0.6666666666666666,1.0,0.5,holdout,0.8333333333333333
JLS-081,sunni-islam,6,0.0833333333333333,0.6666666666666666,0.5833333333333334,0.9166666666666666,train,0.8333333333333334
JLS-082,sunni-islam,3,-0.5833333333333334,-0.1666666666666666,0.4166666666666667,0.16666666666666666,train,0.75
JLS-083,sunni-islam,1,-1.0,-1.0,0.0,-1.0,train,0.0
JLS-084,sunni-islam,6,0.75,0.8333333333333334,0.0833333333333333,0.9166666666666666,train,0.16666666666666663
JLS-085,sunni-islam,6,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,holdout,0.6666666666666667
JLS-086,sunni-islam,4,0.0,0.0,0.0,0.3333333333333333,holdout,0.3333333333333333
JLS-087,sunni-islam,6,0.0833333333333333,0.0,-0.0833333333333333,0.3333333333333333,train,0.25
JLS-088,sunni-islam,6,-1.0,0.8333333333333334,1.8333333333333333,0.6666666666666666,train,1.6666666666666665
JLS-089,sunni-islam,0,-1.0,-0.6666666666666666,0.3333333333333333,-0.6666666666666666,train,0.33333333333333337
JLS-090,sunni-islam,1,-1.0,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,train,0.6666666666666667
JLS-091,sunni-islam,3,-0.8333333333333334,0.25,1.0833333333333333,0.0,holdout,0.8333333333333334
JLS-092,sunni-islam,6,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,holdout,0.6666666666666666
JLS-093,sunni-islam,6,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,train,0.0
JLS-094,sunni-islam,0,-1.0,-0.75,0.25,-1.0,train,0.0
JLS-095,sunni-islam,5,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4166666666666667,holdout,0.75
JLS-096,sunni-islam,1,-0.75,-0.75,0.0,-0.4166666666666667,train,0.3333333333333333
JLS-097,sunni-islam,4,-1.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,train,1.6666666666666665
JLS-098,sunni-islam,5,-1.0,0.1666666666666666,1.1666666666666667,-0.08333333333333333,holdout,0.9166666666666666
JLS-099,sunni-islam,5,-0.6666666666666666,-0.5,0.1666666666666666,-0.75,train,-0.08333333333333337
JLS-100,sunni-islam,6,0.1666666666666666,0.1666666666666666,0.0,0.16666666666666666,train,5.551115123125783e-17
JLS-101,sunni-islam,5,0.3333333333333333,0.3333333333333333,0.0,1.0,train,0.6666666666666667
JLS-102,sunni-islam,6,-0.75,0.75,1.5,1.0,train,1.75
JLS-103,sunni-islam,6,-0.9166666666666666,0.9166666666666666,1.8333333333333333,-0.08333333333333333,holdout,0.8333333333333333
JLS-104,sunni-islam,6,-0.25,0.5833333333333334,0.8333333333333334,1.0,train,1.25
JLS-105,sunni-islam,6,-0.5833333333333334,0.9166666666666666,1.5,0.9166666666666666,holdout,1.5
JLS-106,sunni-islam,3,-1.0,-0.6666666666666666,0.3333333333333333,-0.08333333333333333,holdout,0.9166666666666666
JLS-107,sunni-islam,6,-0.3333333333333333,0.75,1.0833333333333333,0.8333333333333334,holdout,1.1666666666666667
JLS-108,sunni-islam,5,-1.0,0.4166666666666667,1.4166666666666667,0.6666666666666666,holdout,1.6666666666666665
JLS-109,sunni-islam,1,-1.0,-0.5833333333333334,0.4166666666666667,0.0,train,1.0
JLS-110,sunni-islam,6,-0.3333333333333333,0.6666666666666666,1.0,0.8333333333333334,holdout,1.1666666666666667
JLS-111,sunni-islam,5,-0.1666666666666666,0.3333333333333333,0.5,0.5833333333333334,train,0.75
JLS-112,sunni-islam,5,-1.0,1.0,2.0,1.0,holdout,2.0
JLS-113,sunni-islam,6,0.3333333333333333,0.5,0.1666666666666666,-0.08333333333333333,train,-0.41666666666666663
JLS-114,sunni-islam,6,-1.0,0.6666666666666666,1.6666666666666667,1.0,holdout,2.0
JLS-115,sunni-islam,6,-1.0,0.3333333333333333,1.3333333333333333,0.08333333333333333,holdout,1.0833333333333333
JLS-116,sunni-islam,5,-1.0,0.0,1.0,-1.0,holdout,0.0
JLS-117,sunni-islam,0,-1.0,-1.0,0.0,-0.9166666666666666,train,0.08333333333333337
JLS-118,sunni-islam,3,-1.0,0.6666666666666666,1.6666666666666667,1.0,train,2.0
JLS-119,sunni-islam,5,-0.8333333333333334,0.9166666666666666,1.75,0.3333333333333333,holdout,1.1666666666666667
JLS-120,sunni-islam,2,-1.0,0.0,1.0,0.3333333333333333,train,1.3333333333333333
JLS-121,sunni-islam,6,-1.0,1.0,2.0,1.0,train,2.0
JLS-122,sunni-islam,6,-1.0,-0.1666666666666666,0.8333333333333334,-0.4166666666666667,holdout,0.5833333333333333
JLS-123,sunni-islam,6,-1.0,0.6666666666666666,1.6666666666666667,1.0,train,2.0
JLS-124,sunni-islam,6,-0.3333333333333333,1.0,1.3333333333333333,1.0,train,1.3333333333333333
JLS-125,sunni-islam,6,0.6666666666666666,1.0,0.3333333333333333,1.0,train,0.33333333333333337
JLS-126,sunni-islam,2,-1.0,-1.0,0.0,-0.6666666666666666,holdout,0.33333333333333337
JLS-127,sunni-islam,6,-0.0833333333333333,0.6666666666666666,0.75,0.5,holdout,0.5833333333333333
JLS-128,sunni-islam,2,-1.0,-0.6666666666666666,0.3333333333333333,-1.0,holdout,0.0
JLS-129,sunni-islam,5,1.0,1.0,0.0,1.0,holdout,0.0
JLS-130,sunni-islam,6,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,train,0.6666666666666666
JLS-131,sunni-islam,6,-0.8333333333333334,0.25,1.0833333333333333,0.16666666666666666,train,1.0
JLS-132,sunni-islam,3,-0.5,0.25,0.75,0.08333333333333333,train,0.5833333333333334
JLS-133,sunni-islam,3,-1.0,-1.0,0.0,-1.0,holdout,0.0
JLS-134,sunni-islam,6,0.25,0.5833333333333334,0.3333333333333333,1.0,holdout,0.75
JLS-135,sunni-islam,1,-1.0,-0.8333333333333334,0.1666666666666666,-0.5833333333333334,holdout,0.41666666666666663
JLS-136,sunni-islam,0,-1.0,-1.0,0.0,-1.0,train,0.0
JLS-137,sunni-islam,0,-1.0,-1.0,0.0,-1.0,holdout,0.0
JLS-138,sunni-islam,3,-1.0,-0.3333333333333333,0.6666666666666666,-1.0,train,0.0
JLS-139,sunni-islam,6,-0.3333333333333333,0.75,1.0833333333333333,0.4166666666666667,holdout,0.75
JLS-140,sunni-islam,6,-0.1666666666666666,-0.5833333333333334,-0.4166666666666667,-0.5833333333333334,holdout,-0.41666666666666674
MSR-001,judaism,6,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.16666666666666666,train,5.551115123125783e-17
MSR-002,judaism,5,-0.3333333333333333,0.5833333333333334,0.9166666666666666,0.75,train,1.0833333333333333
MSR-003,judaism,3,-1.0,0.0,1.0,0.0,holdout,1.0
MSR-004,judaism,6,-1.0,0.4166666666666667,1.4166666666666667,0.6666666666666666,train,1.6666666666666665
MSR-005,judaism,6,-0.25,0.8333333333333334,1.0833333333333333,0.16666666666666666,holdout,0.41666666666666663
MSR-006,judaism,6,-1.0,1.0,2.0,1.0,holdout,2.0
MSR-007,judaism,3,-1.0,1.0,2.0,0.9166666666666666,holdout,1.9166666666666665
MSR-008,judaism,6,-0.4166666666666667,0.3333333333333333,0.75,0.5,train,0.9166666666666667
MSR-009,judaism,6,-0.1666666666666666,-0.5,-0.3333333333333333,-0.8333333333333334,holdout,-0.6666666666666667
MSR-010,judaism,6,0.3333333333333333,0.9166666666666666,0.5833333333333334,0.3333333333333333,holdout,0.0
MSR-011,judaism,6,0.5833333333333334,1.0,0.4166666666666667,0.75,holdout,0.16666666666666663
MSR-012,judaism,6,0.9166666666666666,1.0,0.0833333333333333,1.0,train,0.08333333333333337
MSR-013,judaism,6,-0.25,0.0833333333333333,0.3333333333333333,0.0,train,0.25
MSR-014,judaism,6,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.75,holdout,0.5833333333333334
MSR-015,judaism,6,0.0833333333333333,0.5,0.4166666666666667,0.3333333333333333,train,0.25
MSR-016,judaism,6,0.5,0.5833333333333334,0.0833333333333333,0.16666666666666666,holdout,-0.33333333333333337
MSR-017,judaism,6,-1.0,1.0,2.0,0.9166666666666666,train,1.9166666666666665
MSR-018,judaism,6,0.4166666666666667,-0.5833333333333334,-1.0,-0.75,holdout,-1.1666666666666667
MSR-019,judaism,5,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.8333333333333334,holdout,0.16666666666666674
MSR-020,judaism,6,-0.3333333333333333,1.0,1.3333333333333333,1.0,holdout,1.3333333333333333
MSR-021,judaism,6,0.6666666666666666,0.5833333333333334,-0.0833333333333333,0.6666666666666666,holdout,0.0
MSR-022,judaism,0,-1.0,-1.0,0.0,-1.0,train,0.0
MSR-023,judaism,4,0.3333333333333333,1.0,0.6666666666666666,0.75,train,0.4166666666666667
MSR-024,judaism,6,1.0,1.0,0.0,1.0,holdout,0.0
MSR-025,judaism,6,-1.0,0.9166666666666666,1.9166666666666667,1.0,train,2.0
MSR-026,judaism,6,0.6666666666666666,1.0,0.3333333333333333,1.0,train,0.33333333333333337
MSR-027,judaism,6,-0.4166666666666667,1.0,1.4166666666666667,0.6666666666666666,holdout,1.0833333333333333
MSR-028,judaism,6,0.4166666666666667,1.0,0.5833333333333334,1.0,holdout,0.5833333333333333
MSR-029,judaism,6,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,holdout,0.6666666666666667
MSR-030,judaism,6,0.3333333333333333,1.0,0.6666666666666666,1.0,train,0.6666666666666667
MSR-031,judaism,6,0.6666666666666666,1.0,0.3333333333333333,1.0,train,0.33333333333333337
MSR-032,judaism,6,-0.0833333333333333,1.0,1.0833333333333333,0.6666666666666666,holdout,0.7499999999999999
MSR-033,judaism,6,1.0,0.9166666666666666,-0.0833333333333333,1.0,train,0.0
MSR-034,judaism,6,0.1666666666666666,0.6666666666666666,0.5,0.3333333333333333,holdout,0.1666666666666667
MSR-035,judaism,4,-1.0,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,holdout,0.6666666666666667
MSR-036,judaism,6,-1.0,0.0833333333333333,1.0833333333333333,0.25,holdout,1.25
MSR-037,judaism,6,-1.0,1.0,2.0,1.0,train,2.0
MSR-038,judaism,6,-0.0833333333333333,0.5833333333333334,0.6666666666666666,0.25,train,0.3333333333333333
MSR-039,judaism,6,-0.1666666666666666,0.5,0.6666666666666666,-0.3333333333333333,holdout,-0.1666666666666667
MSR-040,judaism,6,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,train,0.3333333333333333
MSR-041,judaism,6,0.25,1.0,0.75,1.0,train,0.75
MSR-042,judaism,6,-0.3333333333333333,1.0,1.3333333333333333,1.0,holdout,1.3333333333333333
MSR-043,judaism,6,-0.25,0.9166666666666666,1.1666666666666667,0.8333333333333334,train,1.0833333333333335
MSR-044,judaism,5,-0.6666666666666666,0.3333333333333333,1.0,0.5833333333333334,train,1.25
MSR-045,judaism,6,0.25,0.5,0.25,0.5833333333333334,train,0.33333333333333337
MSR-046,judaism,6,-0.5,0.6666666666666666,1.1666666666666667,0.75,holdout,1.25
MSR-047,judaism,6,-1.0,1.0,2.0,0.9166666666666666,train,1.9166666666666665
MSR-048,judaism,6,-1.0,1.0,2.0,1.0,train,2.0
SPH-001,secular-sage,6,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,train,0.6666666666666667
SPH-002,secular-sage,6,0.3333333333333333,1.0,0.6666666666666666,0.8333333333333334,train,0.5
SPH-003,secular-sage,2,-0.5833333333333334,-0.5,0.0833333333333333,-0.25,holdout,0.33333333333333337
SPH-004,secular-sage,6,1.0,0.9166666666666666,-0.0833333333333333,1.0,train,0.0
SPH-005,secular-sage,5,-0.3333333333333333,0.5833333333333334,0.9166666666666666,0.0,holdout,0.3333333333333333
SPH-006,secular-sage,6,0.6666666666666666,1.0,0.3333333333333333,1.0,holdout,0.33333333333333337
SPH-007,secular-sage,6,-0.3333333333333333,0.6666666666666666,1.0,0.9166666666666666,holdout,1.25
SPH-008,secular-sage,6,0.4166666666666667,1.0,0.5833333333333334,1.0,holdout,0.5833333333333333
SPH-009,secular-sage,6,-1.0,1.0,2.0,1.0,holdout,2.0
SPH-010,secular-sage,5,0.5,1.0,0.5,0.75,holdout,0.25
SPH-011,secular-sage,5,-0.5,0.75,1.25,1.0,holdout,1.5
SPH-012,secular-sage,6,1.0,1.0,0.0,1.0,train,0.0
SPH-013,secular-sage,6,0.9166666666666666,1.0,0.0833333333333333,1.0,train,0.08333333333333337
SPH-014,secular-sage,6,0.5833333333333334,1.0,0.4166666666666667,1.0,holdout,0.41666666666666663
SPH-015,secular-sage,6,-0.0833333333333333,0.6666666666666666,0.75,0.5,train,0.5833333333333333
SPH-016,secular-sage,6,0.4166666666666667,0.9166666666666666,0.5,0.6666666666666666,train,0.24999999999999994
SPH-017,secular-sage,6,0.9166666666666666,1.0,0.0833333333333333,0.9166666666666666,train,0.0
SPH-018,secular-sage,6,0.8333333333333334,0.9166666666666666,0.0833333333333333,1.0,holdout,0.16666666666666663
SPH-019,secular-sage,6,0.9166666666666666,1.0,0.0833333333333333,1.0,holdout,0.08333333333333337
SPH-020,secular-sage,0,0.0833333333333333,0.25,0.1666666666666666,0.16666666666666666,holdout,0.08333333333333336
SPH-021,secular-sage,5,-0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0,holdout,1.6666666666666665
SPH-022,secular-sage,6,-0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,train,1.3333333333333333
SPH-023,secular-sage,6,-0.5,1.0,1.5,1.0,train,1.5
SPH-024,secular-sage,5,-0.3333333333333333,1.0,1.3333333333333333,1.0,holdout,1.3333333333333333
SPH-025,secular-sage,0,-0.8333333333333334,-0.1666666666666666,0.6666666666666666,-0.5833333333333334,train,0.25
SPH-026,secular-sage,2,-1.0,-0.3333333333333333,0.6666666666666666,0.3333333333333333,train,1.3333333333333333
SPH-027,secular-sage,6,1.0,1.0,0.0,0.6666666666666666,holdout,-0.33333333333333337
SPH-028,secular-sage,6,0.6666666666666666,1.0,0.3333333333333333,0.8333333333333334,holdout,0.16666666666666674
SPH-029,secular-sage,6,-0.6666666666666666,1.0,1.6666666666666667,1.0,holdout,1.6666666666666665
SPH-030,secular-sage,6,-1.0,0.9166666666666666,1.9166666666666667,0.9166666666666666,train,1.9166666666666665
SPH-031,secular-sage,6,-0.0833333333333333,0.8333333333333334,0.9166666666666666,0.8333333333333334,train,0.9166666666666666
SPH-032,secular-sage,6,-0.6666666666666666,0.75,1.4166666666666667,1.0,holdout,1.6666666666666665
SPH-033,secular-sage,6,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,train,0.3333333333333333
SPH-034,secular-sage,6,0.3333333333333333,1.0,0.6666666666666666,1.0,holdout,0.6666666666666667
SPH-035,secular-sage,1,-0.5833333333333334,0.25,0.8333333333333334,0.75,holdout,1.3333333333333335
SPH-036,secular-sage,5,-0.3333333333333333,1.0,1.3333333333333333,1.0,holdout,1.3333333333333333
SPH-037,secular-sage,6,0.6666666666666666,1.0,0.3333333333333333,1.0,train,0.33333333333333337
SPH-038,secular-sage,6,1.0,1.0,0.0,0.6666666666666666,holdout,-0.33333333333333337
SPH-039,secular-sage,6,0.0,1.0,1.0,0.9166666666666666,train,0.9166666666666666
SPH-040,secular-sage,6,0.6666666666666666,0.9166666666666666,0.25,0.6666666666666666,holdout,0.0
SPH-041,secular-sage,6,1.0,1.0,0.0,1.0,train,0.0
SPH-042,secular-sage,6,0.0,0.8333333333333334,0.8333333333333334,0.75,train,0.75
SPH-043,secular-sage,5,0.6666666666666666,1.0,0.3333333333333333,1.0,holdout,0.33333333333333337
SPH-044,secular-sage,0,-0.5833333333333334,-0.5,0.0833333333333333,-0.5,train,0.08333333333333337
SPH-045,secular-sage,5,0.4166666666666667,0.75,0.3333333333333333,0.8333333333333334,train,0.4166666666666667
SPH-046,secular-sage,5,0.0,-0.0833333333333333,-0.0833333333333333,0.6666666666666666,train,0.6666666666666666
SPH-047,secular-sage,5,-0.5833333333333334,0.4166666666666667,1.0,1.0,holdout,1.5833333333333335
SPH-048,secular-sage,6,1.0,1.0,0.0,1.0,train,0.0
SPH-049,secular-sage,6,0.6666666666666666,1.0,0.3333333333333333,0.8333333333333334,train,0.16666666666666674
TAO-001,taoism,6,0.25,0.9166666666666666,0.6666666666666666,0.75,train,0.5
TAO-002,taoism,6,-0.5,0.5833333333333334,1.0833333333333333,0.5833333333333334,train,1.0833333333333335
TAO-003,taoism,5,0.6666666666666666,1.0,0.3333333333333333,1.0,holdout,0.33333333333333337
TAO-004,taoism,6,0.5,1.0,0.5,0.75,train,0.25
TAO-005,taoism,6,0.0,1.0,1.0,1.0,holdout,1.0
TAO-006,taoism,6,0.4166666666666667,0.5833333333333334,0.1666666666666666,0.6666666666666666,holdout,0.24999999999999994
TAO-007,taoism,6,0.6666666666666666,1.0,0.3333333333333333,1.0,holdout,0.33333333333333337
TAO-008,taoism,5,-0.25,0.5,0.75,0.0,train,0.25
TAO-009,taoism,6,0.25,1.0,0.75,1.0,holdout,0.75
TAO-010,taoism,6,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,holdout,0.6666666666666666
TAO-011,taoism,6,1.0,1.0,0.0,1.0,holdout,0.0
TAO-012,taoism,6,0.5833333333333334,0.9166666666666666,0.3333333333333333,1.0,train,0.41666666666666663
TAO-013,taoism,6,0.0833333333333333,0.9166666666666666,0.8333333333333334,0.9166666666666666,train,0.8333333333333334
TAO-014,taoism,5,0.6666666666666666,0.6666666666666666,0.0,0.25,holdout,-0.41666666666666663
TAO-015,taoism,6,0.0,1.0,1.0,0.08333333333333333,train,0.08333333333333333
TAO-016,taoism,6,0.0,0.3333333333333333,0.3333333333333333,1.0,holdout,1.0
TAO-017,taoism,6,0.6666666666666666,1.0,0.3333333333333333,1.0,train,0.33333333333333337
TAO-018,taoism,6,0.4166666666666667,1.0,0.5833333333333334,1.0,holdout,0.5833333333333333
TAO-019,taoism,6,-0.5,0.6666666666666666,1.1666666666666667,0.5,holdout,1.0
TAO-020,taoism,6,0.8333333333333334,1.0,0.1666666666666666,0.9166666666666666,holdout,0.08333333333333326
TAO-021,taoism,6,-0.4166666666666667,0.1666666666666666,0.5833333333333334,0.4166666666666667,holdout,0.8333333333333334
TAO-022,taoism,4,-1.0,1.0,2.0,0.9166666666666666,train,1.9166666666666665
TAO-023,taoism,6,-1.0,0.75,1.75,0.5833333333333334,train,1.5833333333333335
TAO-024,taoism,6,0.4166666666666667,1.0,0.5833333333333334,0.6666666666666666,holdout,0.24999999999999994
TAO-025,taoism,6,1.0,1.0,0.0,1.0,train,0.0
TAO-026,taoism,6,-0.5,0.3333333333333333,0.8333333333333334,0.9166666666666666,train,1.4166666666666665
TAO-027,taoism,5,0.25,0.9166666666666666,0.6666666666666666,0.5,holdout,0.25
TAO-028,taoism,6,0.5,1.0,0.5,1.0,holdout,0.5
TAO-029,taoism,6,0.0833333333333333,1.0,0.9166666666666666,1.0,holdout,0.9166666666666667
TAO-030,taoism,6,0.4166666666666667,1.0,0.5833333333333334,0.3333333333333333,train,-0.08333333333333337
TAO-031,taoism,6,0.1666666666666666,1.0,0.8333333333333334,1.0,train,0.8333333333333334
TAO-032,taoism,3,-1.0,0.0,1.0,0.16666666666666666,holdout,1.1666666666666667
TAO-033,taoism,5,-0.4166666666666667,1.0,1.4166666666666667,0.3333333333333333,train,0.75
TAO-034,taoism,6,0.5833333333333334,1.0,0.4166666666666667,1.0,holdout,0.41666666666666663
TAO-035,taoism,5,0.1666666666666666,0.6666666666666666,0.5,0.6666666666666666,holdout,0.5
TAO-036,taoism,6,0.9166666666666666,0.8333333333333334,-0.0833333333333333,0.75,holdout,-0.16666666666666663
TAO-037,taoism,5,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,train,0.5833333333333334
TAO-038,taoism,6,0.6666666666666666,0.75,0.0833333333333333,0.5833333333333334,train,-0.08333333333333326
TAO-039,taoism,5,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.8333333333333334,holdout,0.6666666666666667
TAO-040,taoism,6,0.8333333333333334,1.0,0.1666666666666666,1.0,train,0.16666666666666663
TAO-041,taoism,4,0.25,0.4166666666666667,0.1666666666666666,0.16666666666666666,train,-0.08333333333333334
TAO-042,taoism,5,-0.6666666666666666,0.5833333333333334,1.25,0.75,holdout,1.4166666666666665
TAO-043,taoism,5,0.5833333333333334,0.6666666666666666,0.0833333333333333,1.0,train,0.41666666666666663
TAO-044,taoism,2,-1.0,0.5833333333333334,1.5833333333333333,0.0,train,1.0
TAO-045,taoism,5,0.6666666666666666,0.6666666666666666,0.0,1.0,train,0.33333333333333337
TAO-046,taoism,6,-0.75,0.8333333333333334,1.5833333333333333,0.9166666666666666,holdout,1.6666666666666665
TAO-047,taoism,5,0.5833333333333334,1.0,0.4166666666666667,1.0,train,0.41666666666666663
TAO-048,taoism,5,-0.0833333333333333,0.1666666666666666,0.25,0.0,train,0.0833333333333333
